date,water_level,temperature,precipitation,wind_speed
1944-01,48.541666666666664,5.953365557419355,117.59999935,19.95292787096774
1944-02,53.20805555555555,3.4323792862068965,46.59999939,14.308090472413792
1944-03,52.4524358974359,4.4575993977419355,14.60000055,10.615600774193547
1944-04,50.00673611111111,9.278152713333332,34.9,13.331804246666668
1944-05,52.532777777777774,10.281188199999999,45.599998740000004,12.838936603225807
1944-06,51.738846153846154,12.2294031,93.1000014,14.539965926666667
1944-07,50.61811111111111,15.258809516129032,112.1999973,10.313686716129032
1944-08,49.07083333333333,15.470838838709676,103.1000051,11.730511283870968
1944-09,50.04590909090909,11.555652866666666,119.3000007,13.05089676
1944-10,44.653154761904766,8.323056687096773,103.3000079,12.520769806451613
1944-11,45.88958,5.083916815666667,145.7000059,14.041846170000001
1944-12,53.50979166666667,3.6261478119354837,84.3999992,14.269334425806452
1945-01,52.939696969696975,0.23804313967741936,94.1999959,13.212146841935484
1945-02,62.644642857142856,6.647845328571429,88.9999975,18.646298232142858
1945-03,55.179242424242425,7.5236613,56.89999804,14.633746032258063
1945-04,54.242986111111115,9.058569596666667,61.09999884,12.569610186666667
1945-05,50.677638888888886,10.716336387096774,107.70000614,12.953090551612902
1945-06,56.26027777777778,13.308083466666666,93.9999988,15.895162896666667
1945-07,40.911944444444444,15.529776596774193,82.20000349,12.654713432258065
1945-08,49.69690476190476,15.015395322580646,86.8999981,10.26783961935484
1945-09,48.53020833333333,13.401277866666668,90.70000165,12.864189723333334
1945-10,42.06485166666666,11.04093305483871,108.69999994999999,10.532194258064516
1945-11,49.981142500000004,7.1389169133333334,5.8000001,9.651283229999999
1945-12,42.916559166666666,5.063446396774194,70.69999985,13.904437409677419
1946-01,47.55712121212121,3.150139861612903,131.7,15.376015983870968
1946-02,55.39,5.104541824285714,75.99999749,16.347338425
1946-03,53.177,4.922518863709677,44.7000023,13.103325141935484
1946-04,51.7389393939394,9.039055686666666,33.70000245,13.090322153333334
1946-05,54.472500000000004,10.428970503225806,44.500001,12.714966670967742
1946-06,48.82954545454545,12.487666966666666,105.00000084999999,13.836064176666667
1946-07,43.015,14.728500258064516,82.19999709,14.344114106451613
1946-08,46.49,13.504105129032258,152.0000024,11.425103032258065
1946-09,41.51233333333333,13.049194733333334,170.10000059,16.70821696
1946-10,47.70409090909091,8.725946364516128,7.999999900000001,10.063444474193549
1946-11,51.58818181818182,7.56225018,100.99999819,16.15521761
1946-12,45.40708333333333,2.606053785483871,87.5000041,12.657019741935484
1947-01,65.04071428571429,2.205381783548387,75.1000003,14.764684996774193
1947-02,57.11416666666667,-3.1508155424999997,23.8999996,14.055960957142856
1947-03,64.77688888888889,1.87782806,94.99999885,12.831082264516128
1947-04,64.88000000000001,7.038847096666667,116.00000469999999,19.05743258333333
1947-05,61.9825,12.513580770967742,93.9999992,11.943515806451613
1947-06,51.687348484848485,14.730653366666667,80.59999739999999,12.325522546666667
1947-07,53.23538461538462,15.913111129032258,69.3999986,12.20748100967742
1947-08,54.651500000000006,17.540664258064517,10.9999998,7.022424264516129
1947-09,50.377575757575755,13.382388766666669,48.9999992,13.851089856666666
1947-10,48.62694444444444,10.465932870967741,18.4999994,11.636600383870968
1947-11,50.21846153846154,5.882389038716667,139.8000002,15.042262983333332
1947-12,42.17527777777777,4.744427380645162,63.7999973,12.889778764516128
1948-01,56.445413333333335,3.8501398422580646,181.80000024,15.460777083870969
1948-02,50.26025119047619,4.498758733103449,85.7000019,17.063994362068964
1948-03,44.543352166666665,7.715260925806452,45.8999985,14.842180774193547
1948-04,52.0927606060606,7.933500006666667,90.19999925,14.220957436666668
1948-05,50.35836076923077,10.272788016129033,56.8999995,10.426772051612902
1948-06,53.98643923076923,12.357667,143.5000002,13.442308806666666
1948-07,51.692115,14.803971032258064,82.89999989,13.065162035483871
1948-08,41.41319444444445,14.020906322580645,146.0000058,12.75729244516129
1948-09,45.53454545454545,12.62940293,82.89999969,16.166099873333334
1948-10,49.601230769230774,9.447854945161291,67.8999993,14.060388306451612
1948-11,47.39736111111111,7.168708382,70.00000044,12.735615443333332
1948-12,51.284166666666664,5.2007448041935485,110.39999949999999,15.3263531
1949-01,53.37442307692308,4.984212355806451,88.0999974,17.37661297096774
1949-02,52.42194444444445,5.174110132142857,92.699998,17.90232825
1949-03,47.08272727272727,3.9833389337419356,46.3000009,13.117486803225805
1949-04,52.89939393939394,8.863083666666666,90.70000275,17.31592464
1949-05,42.96666666666667,10.390059296774194,70.39999785,11.207120970967743
1949-06,47.055757575757575,14.22544485,27.599998850000002,9.8217789
1949-07,48.5896825,15.84160470967742,69.8000013,11.836213299999999
1949-08,44.37759303030303,15.401349451612905,53.49999905,12.800740635483871
1949-09,47.92560606060606,14.904749966666666,50.70000175,11.499645746666666
1949-10,45.31875,10.715798523548388,131.8999996,14.072681848387097
1949-11,48.69763888888889,6.33294444,95.2,14.9258976
1949-12,46.81363636363637,5.15007264516129,163.7000039,18.488553696774193
1950-01,44.16777777777778,3.8317204958064517,62.9999993,13.374931787096775
1950-02,50.14757575757576,3.0255744589285714,137.1000054,15.687153407142857
1950-03,51.09378787878788,6.23020426967742,67.8000021,13.099723629032258
1950-04,50.72568181818181,5.743069553333333,99.3999991,15.763788400000001
1950-05,49.23545454545455,9.712664170967741,47.19999994,12.8710398
1950-06,48.84763888888889,14.364944683333334,53.99999974,12.844830779999999
1950-07,51.771025641025645,14.459169725806452,74.2999991,12.690653958064516
1950-08,46.20916666666667,14.183967758064517,124.2999971,13.037516983870967
1950-09,43.07181818181818,11.520430866666667,144.29999805,17.99649606666667
1950-10,41.286875,8.735446338709677,78.3999983,15.579027458064516
1950-11,50.285,4.166333331333333,92.4000029,12.023620196666666
1950-12,52.790625000000006,-0.07174463935483875,39.8999994,10.825208470967743
1951-01,55.67454545454545,2.3791290722580647,105.8000042,13.222322583870968
1951-02,60.06346153846154,1.686065543857143,86.89999925,12.674622985714285
1951-03,56.14625,2.311051173548387,92.39999759999999,12.469428616129033
1951-04,51.00416666666667,4.750013953333333,79.80000150000001,14.770541403333334
1951-05,54.35583333333333,8.821064448387098,59.59999794,13.561691680645161
1951-06,53.738846153846154,12.80216645,40.9000018,11.064395656666667
1951-07,45.51301282051282,14.675836241935484,68.80000105,11.957804667741936
1951-08,44.73439393939395,13.42314791935484,137.60000205,12.367182316129034
1951-09,49.83403846153846,12.782444316666666,84.89999824,13.70357718
1951-10,44.13727272727272,9.214277087096775,24.399999899999997,11.159894551612904
1951-11,53.543666666666674,7.3517502299999995,163.99999845,16.644948563333333
1951-12,44.86636363636364,4.418779529354839,147.20000375,17.329646938709676
1952-01,56.835909090909084,0.7877984583870968,91.5000036,15.094707577419355
1952-02,54.72222222222222,2.357181042758621,27.0999995,11.223595420689655
1952-03,52.61000000000001,5.373013250645161,51.19999983,14.105000925806452
1952-04,51.645833333333336,8.367097436666667,70.8000009,12.051113453333333
1952-05,54.895,12.124290677419355,59.6000013,11.953391429032258
1952-06,41.706833333333336,12.405847349999998,77.40000015,13.302480863333333
1952-07,45.785,14.900970725806452,57.30000188,13.751059080645161
1952-08,49.56730769230769,13.947341596774194,102.89999675,12.840250032258064
1952-09,43.827666666666666,9.697444586666666,75.10000294,14.815483316666667
1952-10,44.659166666666664,7.8637393451612905,114.3000044,17.260431074193548
1952-11,49.74846153846154,2.8203611499999997,57.30000174,11.170904923333334
1952-12,39.35733333333333,1.8896128888064516,75.600003,12.462024838709677
1953-01,53.64153846153847,3.2905538229032256,28.60000005,12.482996587096773
1953-02,56.44469696969697,3.6958124333428573,25.60000085,14.533610310714286
1953-03,43.67961538461539,4.750365777419354,23.0999995,10.036576541935483
1953-04,48.58041666666667,5.398138853333333,99.7999954,12.41788486
1953-05,49.66844444444444,11.490755396774194,65.0999975,12.83823475483871
1953-06,45.13071428571429,13.807305906666667,78.40000234,10.04235948
1953-07,46.90083333333333,13.92697870967742,140.60000225,14.099663645161291
1953-08,44.261071428571434,14.291898096774194,112.6999991,12.60545774516129
1953-09,45.79071428571429,12.9080698,101.29999985,14.566882413333333
1953-10,42.685382380952376,9.181414161290322,45.8999996,11.5354277
1953-11,44.84346153846154,7.846680533333333,103.39999949999999,15.699764726666668
1953-12,46.33708333333334,5.943779673870968,55.900000549999994,12.208290645161291
1954-01,53.73117647058823,2.228793090419355,62.40000054,16.140168774193548
1954-02,49.2825,1.187032734642857,75.6000019,11.267788239285716
1954-03,55.550333333333334,4.314276800129032,76.59999945,13.213572061290323
1954-04,55.414,6.374041696666667,30.900001099999997,11.229248173333334
1954-05,45.83239583333333,10.492570170967742,140.69999815,12.428373180645162
1954-06,49.498125,12.035916533333333,84.29999895,13.80350081
1954-07,52.16733333333333,12.574021741935484,114.4999984,13.905566951612904
1954-08,44.778999999999996,13.00890079032258,106.80000385,13.157412916129033
1954-09,48.98166666666667,10.887653236666667,158.8999953,16.606539023333333
1954-10,48.668749999999996,10.435513458064516,212.50000629000002,16.48873771612903
1954-11,37.79483333333333,5.599527988999999,156.10000015,15.692381306666666
1954-12,50.504999999999995,5.233766191935484,118.60000169999999,19.508030854838708
1955-01,48.93090909090909,1.3376640267741935,67.2000014,14.796440132258065
1955-02,58.33621212121213,-0.27405346675,29.60000065,13.230276510714287
1955-03,49.62777777777777,1.6339005819451613,44.70000209,11.136577829032259
1955-04,58.25230769230769,7.824597366666667,35.4999998,11.84175617
1955-05,47.32448717948718,8.196333383870968,95.3999962,14.732233461290322
1955-06,42.36033333333334,11.812305666666667,86.49999714,13.664043053333334
1955-07,48.3719696969697,16.449223467741934,44.80000115,8.181440503225806
1955-08,39.7215,16.574962161290323,17.29999935,9.659713703225806
1955-09,42.68530303030303,12.695361316666666,55.1999985,14.420642073333333
1955-10,40.86430555555555,7.724223164516129,61.000000899999996,13.087446038709677
1955-11,39.20886363636364,6.0875834766666665,34.19999785,9.992197726666666
1955-12,58.85129629629629,4.298618138064516,132.9000001,16.737376977419355
1956-01,46.793958333333336,2.3486855877419357,88.2000018,13.825795500000002
1956-02,56.325256410256415,-0.4223448386206896,34.10000055,11.001686172413793
1956-03,53.39711538461539,5.206010680645162,54.6999988,15.707418129032257
1956-04,43.54833333333334,5.44154175,52.7000026,9.811030396666666
1956-05,51.33769230769231,10.472476287096773,42.5000012,14.043403887096774
1956-06,53.03249999999999,11.900778266666666,86.8000014,13.64446082
1956-07,38.842727272727274,14.23517770967742,161.00000585,14.485678848387098
1956-08,44.056666666666665,11.615352338709677,183.4000044,10.426119683870969
1956-09,40.38472222222222,12.86813895,83.10000244,12.853111596666668
1956-10,42.13740740740741,8.509371119354839,67.2000045,13.912534816129032
1956-11,44.788333333333334,4.683139068333333,32.9999988,12.743925866666666
1956-12,31.16433333333334,5.46474738,114.0999981,18.346616622580644
1957-01,56.09513888888889,4.589344157096774,119.89999634,18.386014703225804
1957-02,52.343939393939394,3.0728958329964287,64.09999769,12.729562060714287
1957-03,50.88530303030303,7.915352183870968,76.30000359,14.160394919354838
1957-04,47.09316666666667,7.3443890666666665,21.49999894,11.716718923333334
1957-05,47.3435,9.353120958064515,43.70000225,11.727231251612904
1957-06,41.66953703703704,13.598486433333333,18.00000015,11.49314789
1957-07,42.44444444444444,15.066763129032259,91.20000065,11.406595561290322
1957-08,46.32090909090909,13.967637322580645,116.1999996,13.196568183870967
1957-09,39.34931818181818,10.884805663333333,101.80000145,15.135899073333333
1957-10,42.8485,9.48484149032258,86.3999986,13.616236967741935
1957-11,48.03576923076923,5.740569423333333,66.89999730000001,12.107926283333335
1957-12,51.77833333333333,3.914411341612903,99.70000355,15.782939748387097
1958-01,58.35541666666666,2.3691156938709677,98.80000105,14.416735129032258
1958-02,59.566250000000004,2.731675522571429,119.30000270000001,15.489239503571428
1958-03,53.14904761904762,1.935110291580645,29.29999995,13.764489245161291
1958-04,58.28076923076923,5.75945847,52.5000013,12.816882903333333
1958-05,53.27974358974359,9.223954616129033,112.50000139,13.232946429032259
1958-06,50.47205128205128,12.652305649999999,112.0999996,9.391308323333334
1958-07,58.69958333333333,14.310312532258065,117.8000063,11.410998083870968
1958-08,53.410357142857144,14.278322693548386,131.6000004,10.880412596774194
1958-09,56.68083333333333,13.946958316666667,97.40000175,12.680900150000001
1958-10,57.47785714285715,9.781548435483872,80.69999875,13.440492583870968
